지원연월,시도명,업종,지원금액
2012-02,충청북도,식품,346976000.0
2012-03,강원도,제약및의료,127086050.0
2012-03,경기도,가정용전기전자,841667120.0
2012-03,경기도,가정용품,3899246400.0
2012-03,경기도,서비스,12456827040.0
2012-03,경기도,식품,1627094000.0
2012-03,경기도,음료및기호식품,1240618260.0
2012-03,경기도,정밀기기및사무기기,50834420.0
2012-03,경기도,화장품및보건용품,792136800.0
2012-03,경상남도,수송기기,4554844840.0
2012-03,경상북도,화학공업,93535680.0
2012-03,대구광역시,교육및복지후생,22310400.0
2012-03,대구광역시,수송기기,198384550.0
2012-03,대구광역시,음료및기호식품,305375700.0
2012-03,대구광역시,제약및의료,66955350.0
2012-03,대전광역시,유통,388735200.0
2012-03,부산광역시,식품,259160000.0
2012-03,서울특별시,가정용전기전자,368646110.0
2012-03,서울특별시,가정용품,1933616160.0
2012-03,서울특별시,교육및복지후생,724518900.0
2012-03,서울특별시,그룹및기업광고,221174800.0
2012-03,서울특별시,서비스,10105754400.0
2012-03,서울특별시,유통,5515801200.0
2012-03,서울특별시,출판,154428050.0
2012-03,서울특별시,컴퓨터및정보통신,3163267520.0
2012-03,서울특별시,패션,953129100.0
2012-03,서울특별시,화장품및보건용품,10455479580.0
2012-03,인천광역시,가정용전기전자,244764800.0
2012-03,인천광역시,산업기기,85411200.0
2012-03,인천광역시,서비스,148999200.0
2012-03,인천광역시,유통,222329520.0
2012-03,인천광역시,정밀기기및사무기기,148888040.0
2012-03,인천광역시,패션,98678580.0
2012-03,전라남도,식품,5225402000.0
2012-03,전라북도,식품,383600000.0
2012-03,충청북도,식품,1603343000.0
2012-04,강원도,제약및의료,122986500.0
2012-04,경기도,가정용전기전자,720231400.0
2012-04,경기도,가정용품,4706591040.0
2012-04,경기도,서비스,2257390800.0
2012-04,경기도,식품,783132000.0
2012-04,경기도,음료및기호식품,1268962800.0
2012-04,경기도,정밀기기및사무기기,1170174600.0
2012-04,경기도,화장품및보건용품,882456120.0
2012-04,경기도,화학공업,54250560.0
2012-04,경상남도,수송기기,4336830400.0
2012-04,경상북도,화학공업,90518400.0
2012-04,대구광역시,교육및복지후생,41832000.0
2012-04,대구광역시,수송기기,206132430.0
2012-04,대구광역시,음료및기호식품,299476800.0
2012-04,대전광역시,유통,376011720.0
2012-04,부산광역시,식품,954650000.0
2012-04,부산광역시,유통,145584000.0
2012-04,서울특별시,가정용전기전자,353379180.0
2012-04,서울특별시,가정용품,1277791200.0
2012-04,서울특별시,교육및복지후생,960288000.0
2012-04,서울특별시,서비스,9020718000.0
2012-04,서울특별시,유통,5915755440.0
2012-04,서울특별시,출판,149446500.0
2012-04,서울특별시,컴퓨터및정보통신,3163410320.0
2012-04,서울특별시,패션,1003422420.0
2012-04,서울특별시,화장품및보건용품,10299580200.0
2012-04,인천광역시,가정용전기전자,305956000.0
2012-04,인천광역시,산업기기,79900800.0
2012-04,인천광역시,서비스,413364000.0
2012-04,인천광역시,정밀기기및사무기기,144085200.0
2012-04,인천광역시,패션,95495400.0
2012-04,전라남도,식품,9365874000.0
2012-04,전라북도,식품,417060000.0
2012-04,충청북도,식품,1456532000.0
2012-05,강원도,제약및의료,127086050.0
2012-05,경기도,가정용전기전자,596854300.0
2012-05,경기도,가정용품,5849819280.0
2012-05,경기도,서비스,2361172800.0
2012-05,경기도,식품,1598373000.0
2012-05,경기도,음료및기호식품,1407871920.0
2012-05,경기도,정밀기기및사무기기,1134189000.0
2012-05,경기도,화장품및보건용품,1466195640.0
2012-05,경상남도,수송기기,4853708160.0
2012-05,경상북도,화학공업,93535680.0
2012-05,대구광역시,교육및복지후생,43226400.0
2012-05,대구광역시,수송기기,219571450.0
2012-05,대구광역시,음료및기호식품,294864780.0
2012-05,대전광역시,유통,429443280.0
2012-05,부산광역시,식품,1210090000.0
2012-05,부산광역시,유통,122061600.0
2012-05,서울특별시,가정용전기전자,368646110.0
2012-05,서울특별시,가정용품,1489390560.0
2012-05,서울특별시,교육및복지후생,1057746900.0
2012-05,서울특별시,서비스,24036444600.0
2012-05,서울특별시,유통,6710432760.0
2012-05,서울특별시,출판,168891100.0
2012-05,서울특별시,컴퓨터및정보통신,1150325400.0
2012-05,서울특별시,패션,970029060.0
2012-05,서울특별시,화장품및보건용품,12827958780.0
2012-05,인천광역시,가정용전기전자,214169200.0
2012-05,인천광역시,산업기기,85411200.0
2012-05,인천광역시,서비스,330691200.0
2012-05,인천광역시,정밀기기및사무기기,146427120.0
2012-05,인천광역시,패션,98678580.0
2012-05,전라남도,식품,9758945000.0
2012-05,전라북도,식품,446040000.0
2012-05,충청북도,가정용품,3943800000.0
2012-05,충청북도,식품,1133223000.0
2012-06,강원도,제약및의료,122986500.0
2012-06,경기도,가정용전기전자,416621520.0
2012-06,경기도,가정용품,3727389600.0
2012-06,경기도,서비스,11761605240.0
2012-06,경기도,식품,1519266000.0
2012-06,경기도,음료및기호식품,232260000.0
2012-06,경기도,화장품및보건용품,1966484520.0
2012-06,경상남도,수송기기,4935696920.0
2012-06,경상북도,화학공업,90518400.0
2012-06,대구광역시,교육및복지후생,41832000.0
2012-06,대구광역시,수송기기,244182120.0
2012-06,대구광역시,음료및기호식품,280874160.0
2012-06,대전광역시,유통,414794520.0
2012-06,부산광역시,식품,845040000.0
2012-06,부산광역시,유통,138456000.0
2012-06,서울특별시,가정용전기전자,326398800.0
2012-06,서울특별시,가정용품,1382270400.0
2012-06,서울특별시,"건설,건재및부동산",225701700.0
2012-06,서울특별시,교육및복지후생,973933800.0
2012-06,서울특별시,서비스,20226498600.0
2012-06,서울특별시,유통,6752232000.0
2012-06,서울특별시,출판,1453920300.0
2012-06,서울특별시,컴퓨터및정보통신,1117981200.0
2012-06,서울특별시,패션,937060740.0
2012-06,서울특별시,화장품및보건용품,12010689600.0
2012-06,인천광역시,가정용전기전자,244764800.0
2012-06,인천광역시,산업기기,130603200.0
2012-06,인천광역시,서비스,330691200.0
2012-06,인천광역시,정밀기기및사무기기,144085200.0
2012-06,인천광역시,패션,95495400.0
2012-06,전라남도,식품,9510403000.0
2012-06,전라북도,식품,383600000.0
2012-06,충청북도,가정용품,3368887200.0
2012-06,충청북도,식품,1148070000.0
2012-07,강원도,제약및의료,457989350.0
2012-07,경기도,가정용전기전자,417149740.0
2012-07,경기도,가정용품,3261701520.0
2012-07,경기도,서비스,11893152600.0
2012-07,경기도,식품,1585815000.0
2012-07,경기도,음료및기호식품,411923400.0
2012-07,경기도,화장품및보건용품,1289846220.0
2012-07,경상남도,수송기기,4435752160.0
2012-07,경상북도,화학공업,93535680.0
2012-07,대구광역시,수송기기,254304750.0
2012-07,대구광역시,음료및기호식품,300371400.0
2012-07,대전광역시,유통,464744880.0
2012-07,부산광역시,식품,1077440000.0
2012-07,부산광역시,유통,79012800.0
2012-07,서울특별시,가정용전기전자,337278760.0
2012-07,서울특별시,가정용품,2222937360.0
2012-07,서울특별시,"건설,건재및부동산",233225090.0
2012-07,서울특별시,교육및복지후생,1024518900.0
2012-07,서울특별시,서비스,8909650680.0
2012-07,서울특별시,유통,8051022360.0
2012-07,서울특별시,출판,407108520.0
2012-07,서울특별시,컴퓨터및정보통신,779012080.0
2012-07,서울특별시,패션,968352000.0
2012-07,서울특별시,화장품및보건용품,10961572440.0
2012-07,인천광역시,산업기기,135626400.0
2012-07,인천광역시,정밀기기및사무기기,143966200.0
2012-07,인천광역시,패션,98678580.0
2012-07,전라남도,식품,7016748000.0
2012-07,전라북도,식품,417060000.0
2012-07,충청북도,가정용품,3314304000.0
2012-07,충청북도,식품,997640000.0
2012-08,강원도,제약및의료,512402100.0
2012-08,경기도,가정용품,2542039920.0
2012-08,경기도,산업기기,160000000.0
2012-08,경기도,서비스,10366206480.0
2012-08,경기도,식품,4260900000.0
2012-08,경기도,음료및기호식품,384258000.0
2012-08,경기도,화장품및보건용품,1291215120.0
2012-08,경상남도,수송기기,2654797040.0
2012-08,경상남도,유통,1374806160.0
2012-08,경상북도,화학공업,93535680.0
2012-08,대구광역시,수송기기,254907730.0
2012-08,대구광역시,음료및기호식품,309579480.0
2012-08,대전광역시,유통,422405640.0
2012-08,부산광역시,식품,999880000.0
2012-08,부산광역시,유통,79012800.0
2012-08,서울특별시,가정용전기전자,337278760.0
2012-08,서울특별시,가정용품,1419405120.0
2012-08,서울특별시,"건설,건재및부동산",233225090.0
2012-08,서울특별시,교육및복지후생,877350900.0
2012-08,서울특별시,서비스,8811113640.0
2012-08,서울특별시,유통,6340840920.0
2012-08,서울특별시,출판,146496700.0
2012-08,서울특별시,컴퓨터및정보통신,944088880.0
2012-08,서울특별시,패션,1012708620.0
2012-08,서울특별시,화장품및보건용품,10241660520.0
2012-08,인천광역시,산업기기,135626400.0
2012-08,인천광역시,정밀기기및사무기기,148888040.0
2012-08,인천광역시,패션,98678580.0
2012-08,전라남도,식품,6208071000.0
2012-08,충청북도,식품,421197000.0
2012-09,강원도,제약및의료,495873000.0
2012-09,경기도,가정용품,3229027200.0
2012-09,경기도,산업기기,160000000.0
2012-09,경기도,서비스,922059600.0
2012-09,경기도,식품,3974950000.0
2012-09,경기도,음료및기호식품,353858400.0
2012-09,경기도,화장품및보건용품,1255398300.0
2012-09,경상남도,수송기기,2495007340.0
2012-09,경상남도,유통,1332351720.0
2012-09,경상북도,화학공업,90237280.0
2012-09,대구광역시,서비스,2116800.0
2012-09,대구광역시,음료및기호식품,290682000.0
2012-09,대전광역시,유통,212207760.0
2012-09,부산광역시,식품,876750000.0
2012-09,부산광역시,유통,76464000.0
2012-09,서울특별시,가정용전기전자,421643040.0
2012-09,서울특별시,가정용품,1396281600.0
2012-09,서울특별시,"건설,건재및부동산",225701700.0
2012-09,서울특별시,교육및복지후생,220479000.0
2012-09,서울특별시,서비스,8090313840.0
2012-09,서울특별시,유통,6850024560.0
2012-09,서울특별시,출판,141771000.0
2012-09,서울특별시,컴퓨터및정보통신,913634400.0
2012-09,서울특별시,패션,980040600.0
2012-09,서울특별시,화장품및보건용품,6256362840.0
2012-09,서울특별시,화학공업,1321924800.0
2012-09,울산광역시,서비스,1313509680.0
2012-09,인천광역시,산업기기,135626400.0
2012-09,인천광역시,정밀기기및사무기기,144085200.0
2012-09,인천광역시,패션,95495400.0
2012-09,전라남도,식품,6220504000.0
2012-09,충청북도,식품,408702000.0
2012-10,강원도,제약및의료,512402100.0
2012-10,경기도,가정용전기전자,458618440.0
2012-10,경기도,가정용품,2180525760.0
2012-10,경기도,산업기기,160000000.0
2012-10,경기도,서비스,1042240920.0
2012-10,경기도,식품,4543140000.0
2012-10,경기도,음료및기호식품,411923400.0
2012-10,경기도,화장품및보건용품,1314030900.0
2012-10,경상남도,수송기기,2913450680.0
2012-10,경상남도,유통,1310105160.0
2012-10,경상북도,화학공업,93163840.0
2012-10,대구광역시,음료및기호식품,272670300.0
2012-10,부산광역시,식품,540960000.0
2012-10,서울특별시,가정용전기전자,338438100.0
2012-10,서울특별시,가정용품,1125260640.0
2012-10,서울특별시,"건설,건재및부동산",233225090.0
2012-10,서울특별시,교육및복지후생,231474600.0
2012-10,서울특별시,서비스,6091227240.0
2012-10,서울특별시,유통,8753728320.0
2012-10,서울특별시,출판,146496700.0
2012-10,서울특별시,컴퓨터및정보통신,1061808440.0
2012-10,서울특별시,패션,7292877900.0
2012-10,서울특별시,화장품및보건용품,14499947280.0
2012-10,서울특별시,화학공업,713606880.0
2012-10,울산광역시,서비스,1155502320.0
2012-10,인천광역시,산업기기,120556800.0
2012-10,인천광역시,유통,377937000.0
2012-10,인천광역시,정밀기기및사무기기,136583440.0
2012-10,인천광역시,패션,98678580.0
2012-10,전라남도,식품,6347656000.0
2012-10,전라북도,제약및의료,7915404000.0
2012-10,충청북도,식품,456771000.0
2012-11,경기도,가정용전기전자,513059400.0
2012-11,경기도,가정용품,2250551520.0
2012-11,경기도,산업기기,160000000.0
2012-11,경기도,서비스,922059600.0
2012-11,경기도,식품,4633160000.0
2012-11,경기도,음료및기호식품,384258000.0
2012-11,경기도,화장품및보건용품,1389220560.0
2012-11,경상남도,수송기기,1311853200.0
2012-11,경상남도,유통,100875600.0
2012-11,경상북도,화학공업,90518400.0
2012-11,대구광역시,음료및기호식품,275713200.0
2012-11,부산광역시,식품,561680000.0
2012-11,서울특별시,가정용전기전자,356898360.0
2012-11,서울특별시,가정용품,1136721600.0
2012-11,서울특별시,"건설,건재및부동산",225701700.0
2012-11,서울특별시,교육및복지후생,229446000.0
2012-11,서울특별시,서비스,6422136000.0
2012-11,서울특별시,유통,3658627440.0
2012-11,서울특별시,출판,230626200.0
2012-11,서울특별시,컴퓨터및정보통신,1142000160.0
2012-11,서울특별시,패션,7586271000.0
2012-11,서울특별시,화장품및보건용품,14241208800.0
2012-11,서울특별시,화학공업,720160000.0
2012-11,울산광역시,서비스,543312000.0
2012-11,인천광역시,가정용품,7184368800.0
2012-11,인천광역시,산업기기,145672800.0
2012-11,인천광역시,유통,396370800.0
2012-11,인천광역시,패션,95495400.0
2012-11,전라남도,식품,6396166000.0
2012-11,전라북도,제약및의료,7257929000.0
2012-11,충청북도,식품,481838000.0
2012-12,경기도,가정용전기전자,456900010.0
2012-12,경기도,가정용품,2812415760.0
2012-12,경기도,산업기기,160000000.0
2012-12,경기도,서비스,656278560.0
2012-12,경기도,식품,5081951000.0
2012-12,경기도,음료및기호식품,353858400.0
2012-12,경기도,화장품및보건용품,1323656880.0
2012-12,경상남도,수송기기,1266547100.0
2012-12,경상북도,화학공업,167350400.0
2012-12,대구광역시,음료및기호식품,1016049300.0
2012-12,부산광역시,식품,629440000.0
2012-12,서울특별시,가정용전기전자,205882320.0
2012-12,서울특별시,가정용품,1129630320.0
2012-12,서울특별시,"건설,건재및부동산",467569900.0
2012-12,서울특별시,교육및복지후생,193248300.0
2012-12,서울특별시,서비스,9406230120.0
2012-12,서울특별시,유통,3771450360.0
2012-12,서울특별시,출판,233792720.0
2012-12,서울특별시,컴퓨터및정보통신,853353760.0
2012-12,서울특별시,패션,10417060500.0
2012-12,서울특별시,화장품및보건용품,12182155440.0
2012-12,서울특별시,화학공업,226486400.0
2012-12,울산광역시,서비스,469623840.0
2012-12,인천광역시,가정용품,12890959200.0
2012-12,인천광역시,산업기기,155719200.0
2012-12,인천광역시,유통,404147520.0
2012-12,인천광역시,패션,98678580.0
2012-12,전라남도,식품,6908083000.0
2012-12,전라북도,제약및의료,5827227700.0
2012-12,충청북도,식품,505827000.0
2013-01,경기도,가정용전기전자,508044740.0
2013-01,경기도,가정용품,5176659600.0
2013-01,경기도,산업기기,818638400.0
2013-01,경기도,서비스,838576200.0
2013-01,경기도,식품,4910521000.0
2013-01,경기도,음료및기호식품,442323000.0
2013-01,경기도,화장품및보건용품,1329029520.0
2013-01,경상남도,수송기기,1540820400.0
2013-01,경상북도,화학공업,167350400.0
2013-01,대구광역시,음료및기호식품,855645840.0
2013-01,부산광역시,식품,572320000.0
2013-01,서울특별시,가정용전기전자,209257440.0
2013-01,서울특별시,가정용품,1492656480.0
2013-01,서울특별시,"건설,건재및부동산",534796500.0
2013-01,서울특별시,서비스,9766062600.0
2013-01,서울특별시,유통,5043898080.0
2013-01,서울특별시,출판,238313740.0
2013-01,서울특별시,컴퓨터및정보통신,870604000.0
2013-01,서울특별시,패션,702207660.0
2013-01,서울특별시,화장품및보건용품,303652440.0
2013-01,서울특별시,화학공업,20160000.0
2013-01,울산광역시,서비스,547596000.0
2013-01,인천광역시,가정용품,13405341600.0
2013-01,인천광역시,유통,409583160.0
2013-01,인천광역시,패션,98678580.0
2013-01,전라남도,식품,4113305000.0
2013-01,전라북도,제약및의료,3912065500.0
2013-01,충청북도,식품,505827000.0
2013-02,경기도,가정용전기전자,455504000.0
2013-02,경기도,가정용품,4103346240.0
2013-02,경기도,산업기기,754899200.0
2013-02,경기도,서비스,697485600.0
2013-02,경기도,식품,4461618000.0
2013-02,경기도,유통,79085160.0
2013-02,경기도,음료및기호식품,353858400.0
2013-02,경기도,화장품및보건용품,316002960.0
2013-02,경상남도,수송기기,7877251070.0
2013-02,경상북도,화학공업,150411520.0
2013-02,대구광역시,음료및기호식품,844544400.0
2013-02,부산광역시,식품,530880000.0
2013-02,서울특별시,가정용전기전자,185631600.0
2013-02,서울특별시,가정용품,1343341440.0
2013-02,서울특별시,"건설,건재및부동산",361522000.0
2013-02,서울특별시,서비스,9200106720.0
2013-02,서울특별시,유통,3951064080.0
2013-02,서울특별시,출판,82931520.0
2013-02,서울특별시,컴퓨터및정보통신,1276232160.0
2013-02,서울특별시,패션,634252080.0
2013-02,서울특별시,화장품및보건용품,274266720.0
2013-02,서울특별시,화학공업,75510400.0
2013-02,울산광역시,서비스,422466240.0
2013-02,인천광역시,산업기기,140649600.0
2013-02,인천광역시,유통,369946080.0
2013-02,인천광역시,패션,89129040.0
2013-02,전라남도,식품,7175294000.0
2013-02,전라북도,제약및의료,1659574000.0
2013-02,충청북도,식품,456876000.0
2013-03,경기도,가정용전기전자,508044740.0
2013-03,경기도,가정용품,4526761680.0
2013-03,경기도,산업기기,818638400.0
2013-03,경기도,서비스,132335280.0
2013-03,경기도,수송기기,3162051900.0
2013-03,경기도,식품,4948783000.0
2013-03,경기도,유통,440450640.0
2013-03,경기도,음료및기호식품,353858400.0
2013-03,경기도,화장품및보건용품,349860420.0
2013-03,경상남도,산업기기,463400000.0
2013-03,경상남도,수송기기,8765764520.0
2013-03,경상남도,유통,439527240.0
2013-03,경상북도,화학공업,165341120.0
2013-03,대구광역시,기초재,66003000.0
2013-03,대구광역시,음료및기호식품,886601100.0
2013-03,부산광역시,식품,322560000.0
2013-03,서울특별시,가정용품,1308590640.0
2013-03,서울특별시,"건설,건재및부동산",283820810.0
2013-03,서울특별시,교육및복지후생,62832000.0
2013-03,서울특별시,서비스,9525729360.0
2013-03,서울특별시,유통,4240470960.0
2013-03,서울특별시,출판,91817040.0
2013-03,서울특별시,컴퓨터및정보통신,14047300600.0
2013-03,서울특별시,패션,2257447500.0
2013-03,서울특별시,화장품및보건용품,5082353640.0
2013-03,서울특별시,화학공업,96320000.0
2013-03,울산광역시,서비스,1184925840.0
2013-03,인천광역시,산업기기,150696000.0
2013-03,인천광역시,유통,400541400.0
2013-03,인천광역시,패션,690690000.0
2013-03,전라남도,식품,11263007000.0
2013-03,전라북도,식품,5965960000.0
2013-03,전라북도,제약및의료,1787023000.0
2013-03,충청북도,식품,496398000.0
2013-04,경기도,가정용전기전자,184602600.0
2013-04,경기도,가정용품,2896941600.0
2013-04,경기도,산업기기,522208000.0
2013-04,경기도,서비스,440506080.0
2013-04,경기도,수송기기,6167700700.0
2013-04,경기도,식품,5200468000.0
2013-04,경기도,유통,453678120.0
2013-04,경기도,음료및기호식품,353858400.0
2013-04,경기도,화장품및보건용품,338574600.0
2013-04,경상남도,산업기기,1022700000.0
2013-04,경상남도,수송기기,6921685890.0
2013-04,경상남도,유통,426600000.0
2013-04,경상북도,화학공업,159349120.0
2013-04,대구광역시,기초재,88596200.0
2013-04,부산광역시,식품,271040000.0
2013-04,서울특별시,가정용품,1438012800.0
2013-04,서울특별시,"건설,건재및부동산",278432700.0
2013-04,서울특별시,교육및복지후생,201180000.0
2013-04,서울특별시,서비스,6988597560.0
2013-04,서울특별시,유통,3674030400.0
2013-04,서울특별시,출판,88855200.0
2013-04,서울특별시,컴퓨터및정보통신,15803555640.0
2013-04,서울특별시,패션,2559942000.0
2013-04,서울특별시,화장품및보건용품,1192136400.0
2013-04,서울특별시,화학공업,83641600.0
2013-04,울산광역시,서비스,482218800.0
2013-04,인천광역시,산업기기,150696000.0
2013-04,인천광역시,패션,676035360.0
2013-04,전라남도,식품,11664072000.0
2013-04,전라북도,식품,5184900000.0
2013-04,전라북도,제약및의료,1274490000.0
2013-04,충청남도,식품,1576008000.0
2013-04,충청북도,식품,482482000.0
2013-05,경기도,가정용전기전자,5781992650.0
2013-05,경기도,가정용품,4072965120.0
2013-05,경기도,산업기기,4438759200.0
2013-05,경기도,서비스,311698800.0
2013-05,경기도,수송기기,5722734500.0
2013-05,경기도,식품,4702544000.0
2013-05,경기도,유통,483572880.0
2013-05,경기도,음료및기호식품,505568280.0
2013-05,경기도,제약및의료,799858500.0
2013-05,경기도,화장품및보건용품,408255120.0
2013-05,경상남도,산업기기,1015924000.0
2013-05,경상남도,수송기기,6952181810.0
2013-05,경상남도,유통,439527240.0
2013-05,경상북도,화학공업,72327360.0
2013-05,대구광역시,기초재,94179400.0
2013-05,부산광역시,식품,763084000.0
2013-05,서울특별시,가정용품,1570423680.0
2013-05,서울특별시,"건설,건재및부동산",623955290.0
2013-05,서울특별시,서비스,11729659200.0
2013-05,서울특별시,유통,4615008480.0
2013-05,서울특별시,출판,181301330.0
2013-05,서울특별시,컴퓨터및정보통신,14169075680.0
2013-05,서울특별시,패션,1626708600.0
2013-05,서울특별시,화장품및보건용품,1398546240.0
2013-05,서울특별시,화학공업,84896000.0
2013-05,울산광역시,서비스,502622400.0
2013-05,인천광역시,"건설,건재및부동산",255222380.0
2013-05,인천광역시,산업기기,140649600.0
2013-05,인천광역시,패션,699782160.0
2013-05,전라남도,서비스,7178627400.0
2013-05,전라남도,식품,11078032000.0
2013-05,전라북도,식품,4520824000.0
2013-05,전라북도,제약및의료,1316973000.0
2013-05,충청남도,식품,6377394000.0
2013-05,충청북도,식품,213528000.0
2013-06,경기도,가정용전기전자,4451855800.0
2013-06,경기도,가정용품,3931431840.0
2013-06,경기도,산업기기,5593736800.0
2013-06,경기도,서비스,429710400.0
2013-06,경기도,수송기기,36121416600.0
2013-06,경기도,식품,5621644000.0
2013-06,경기도,유통,336722400.0
2013-06,경기도,음료및기호식품,411923400.0
2013-06,경기도,제약및의료,735420000.0
2013-06,경기도,컴퓨터및정보통신,682298400.0
2013-06,경기도,화장품및보건용품,395085600.0
2013-06,경기도,화학공업,699126400.0
2013-06,경상남도,수송기기,883324400.0
2013-06,경상남도,유통,426600000.0
2013-06,경상북도,화학공업,81473280.0
2013-06,대구광역시,기초재,141067850.0
2013-06,대구광역시,서비스,75808320.0
2013-06,서울특별시,가정용품,1504853280.0
2013-06,서울특별시,"건설,건재및부동산",542934000.0
2013-06,서울특별시,서비스,10193703240.0
2013-06,서울특별시,유통,5467010400.0
2013-06,서울특별시,출판,236110420.0
2013-06,서울특별시,컴퓨터및정보통신,12190338920.0
2013-06,서울특별시,패션,1529088000.0
2013-06,서울특별시,화장품및보건용품,293857200.0
2013-06,서울특별시,화학공업,122068800.0
2013-06,인천광역시,산업기기,125580000.0
2013-06,인천광역시,패션,1101870000.0
2013-06,전라남도,식품,4015417000.0
2013-06,전라북도,식품,4055940000.0
2013-06,전라북도,제약및의료,1274490000.0
2013-06,충청남도,식품,6144852000.0
2013-06,충청북도,식품,206640000.0
2013-07,경기도,가정용전기전자,1791749680.0
2013-07,경기도,가정용품,3328400880.0
2013-07,경기도,산업기기,5781404000.0
2013-07,경기도,서비스,264670560.0
2013-07,경기도,수송기기,37266748200.0
2013-07,경기도,식품,6656335000.0
2013-07,경기도,유통,541918440.0
2013-07,경기도,음료및기호식품,353858400.0
2013-07,경기도,제약및의료,799858500.0
2013-07,경기도,컴퓨터및정보통신,705041680.0
2013-07,경기도,화장품및보건용품,1692600000.0
2013-07,경기도,화학공업,816478880.0
2013-07,경상남도,산업기기,706191600.0
2013-07,경상남도,수송기기,957664400.0
2013-07,경상남도,유통,440820000.0
2013-07,경상북도,화학공업,83482560.0
2013-07,대구광역시,기초재,397994100.0
2013-07,대구광역시,서비스,93201360.0
2013-07,대전광역시,식품,12424628000.0
2013-07,서울특별시,가정용품,1357655040.0
2013-07,서울특별시,"건설,건재및부동산",346121510.0
2013-07,서울특별시,서비스,11949805560.0
2013-07,서울특별시,유통,3170756160.0
2013-07,서울특별시,출판,341327980.0
2013-07,서울특별시,컴퓨터및정보통신,13255203960.0
2013-07,서울특별시,패션,1352089200.0
2013-07,서울특별시,화장품및보건용품,233240280.0
2013-07,서울특별시,화학공업,129654560.0
2013-07,울산광역시,서비스,117658800.0
2013-07,인천광역시,산업기기,145672800.0
2013-07,인천광역시,패션,1138599000.0
2013-07,전라남도,식품,363041000.0
2013-07,전라북도,식품,3617684000.0
2013-07,전라북도,제약및의료,1316973000.0
2013-07,충청남도,식품,4744054000.0
2013-07,충청북도,식품,213528000.0
