0,1,2,3,4,5
과 목,주석,제 13 기(당기),,제 12 기(전기),
V. 기초 현금및현금성자산,,,"43,073,725,672",,"31,108,625,879"
"V
I. 기말 현금및현금성자산",,,"18,143,195,619",,"43,073,725,672"
Ⅶ. 정부보조금 등,,,"(9,112,579)",,"(93,023,792)"
Ⅷ. 정부보조금 차감 후 기말 현금및현금성자산,4,,"18,134,083,040",,"42,980,701,880"
