0,1,2,3,4,5
(단위: 원),,,,,
구  분,취득원가,정부보조금,상각누계액,손상차손누계액,장부금액
컴퓨터소프트웨어,"8,647,043,821",-,"(8,051,204,998)",-,"595,838,823"
컴퓨터소프트웨어(기금),"105,648,800","(34,142,150)","(71,506,650)",-,-
기타무형자산,"1,030,088,300",-,-,"(274,000,000)","756,088,300"
합  계,"9,782,780,921","(34,142,150)","(8,122,711,648)","(274,000,000)","1,351,927,123"
