0,1,2,3,4,5
(단위: 원),,,,,
구   분,기초금액,현금흐름,이자비용,기타,기말금액
임대보증금,"12,523,408,678","383,764,000","197,681,284","(198,232,029)","12,906,621,933"
리스부채,"282,162,828","(123,946,380)","31,068,362","166,511,197","355,796,007"
합 계,"12,805,571,506","259,817,620","228,749,646","(31,720,832)","13,262,417,940"
