0,1,2
(단위: 원),,
구   분,당   기,전   기
포상비,"11,300,000","8,895,000"
심의비,"184,267,419","179,124,374"
행사비,"87,448,083","71,230,955"
잡비,"72,546,241","78,803,748"
회의비,"305,053,974","320,983,912"
판매여비,"164,801,998","165,931,220"
판매자료비,"149,626,681","157,599,018"
합  계,"975,044,396","982,568,227"
