0,1,2
(단위: 원),,
구   분,당  기,전 기
용역제공으로 인한 수익,"106,755,943,901","133,545,250,976"
정부보조금수익,"10,791,386,586","10,236,893,418"
수탁사업수익,"482,522,414","424,887,207"
기타,"1,191,582,000","1,512,762,181"
합  계,"119,221,434,901","145,719,793,782"
