0,1,2
(단위: 원),,
구   분,당   기,전   기
포상비,"11,300,000","8,895,000"
심의비,"184,267,419","179,124,374"
행사비,"92,484,083","75,868,415"
잡비,"83,422,787","84,227,830"
회의비,"335,306,325","350,021,441"
판매여비,"164,801,998","165,931,220"
판매자료비,"149,626,681","157,599,018"
합  계,"1,021,209,293","1,021,667,298"
