0,1,2
(단위: 원),,
구   분,당   기,전   기
포상비,"9,793,300","11,300,000"
심의비,"184,750,509","184,267,419"
교류협력비,"463,740",-
행사비,"83,245,932","87,448,083"
잡비,"72,588,342","72,546,241"
회의비,"297,218,497","305,053,974"
판매여비,"79,217,901","164,801,998"
판매자료비,"141,724,017","149,626,681"
합  계,"869,002,238","975,044,396"
