0,1,2
(단위: 원),,
구   분,당   기,전   기
현금및현금성자산,"369,700,135","191,946,803"
매출채권및기타채권,-,"144,969"
당기손익-공정가치측정금융자산,"700,619,109","1,197,530,488"
기타포괄손익-공정가치측정금융자산,"3,186,092,029","3,311,393,424"
상각후원가측정금융자산,"1,465,306,841","1,400,581,085"
기타금융자산,"12,852,591","20,083,139"
합   계,"5,734,570,705","6,121,679,908"
