0,1,2,3,4,5
(단위: 원),,,,,
구   분,기초금액,현금흐름,이자비용,기타,기말금액
임대보증금,"12,507,511,722","(113,147,065)","83,991,021",-,"12,478,355,678"
리스부채,"185,080,582","(57,447,304)","3,751,852","150,777,698","282,162,828"
합 계,"12,692,592,304","(170,594,369)","87,742,873","150,777,698","12,760,518,506"
