0,1,2,3,4,5
(단위: 원),,,,,
구   분,장부금액,계약상현금흐름,1년 이내,1~5년,5년 초과
현금및현금성자산,"30,916,358,092","30,916,358,092","30,916,358,092",-,-
매출채권및기타채권,"179,507,930,790","179,513,097,931","178,008,166,051","1,504,931,880",-
공정가치측정금융자산,"171,582,691,070","171,582,691,070","48,919,031,895","23,041,561,961","99,622,097,214"
상각후원가측정금융자산,"24,108,978,716","24,108,978,716","14,012,360,575","10,096,618,141",-
장기대여금,"160,434,758","172,803,576",-,"172,803,576",-
합  계,"406,276,393,426","406,293,929,385","271,855,916,613","34,815,915,558","99,622,097,214"
