0,1,2,3,4,5
(단위: 원),,,,,
구   분,장부금액,계약상현금흐름,1년 이내,1~5년,5년 초과
매입채무와 기타채무,"249,642,704,678","249,896,457,400","237,164,349,000","12,732,108,400",-
비유동성금융부채,"282,162,828","285,327,092","147,183,092","138,144,000",
합  계,"249,924,867,506","250,181,784,492","237,311,532,092","12,870,252,400",-
