0,1,2,3,4,5
(단위: 원),,,,,
구   분,장부금액,계약상현금흐름,1년 이내,1~5년,5년 초과
매입채무와 기타채무,"216,479,355,595","216,733,659,062","203,617,786,662","13,115,872,400",-
비유동성금융부채,"199,407,210","222,796,860",-,"222,796,860",-
합  계,"216,678,762,805","216,956,455,922","203,617,786,662","13,338,669,260",-
