0,1,2
(단위: 원),,
구   분,당  기,전  기
법인세비용차감전순이익(손실),"(14,250,753,767)","(16,281,010,165)"
1. 적용세율에 따른 법인세비용,"(2,978,407,537)","(3,402,731,124)"
2. 조정사항,"2,978,407,537","3,402,731,124"
비공제비용으로 인한 효과,,-
이연법인세자산으로 인식하지 않은 일시적차이,"2,273,524,846","3,204,576,677"
기타,"704,882,691","198,154,447"
법인세비용(1+2),-,-
평균유효세율,-,-
