0,1,2
(단위: 원),,
구   분,당기말,전기말
당기손익-공정가치측정금융자산,"90,302,473,080","47,493,231,683"
기타포괄손익-공정가치측정금융자산,"72,291,438,000","74,176,766,000"
상각후원가측정금융자산,"138,304,472,087","243,607,560,433"
합  계,"300,898,383,167","365,277,558,116"
