0,1,2,3,4,5
(단위: 원),,,,,
구  분,취득원가,정부보조금,상각누계액,손상차손누계액,장부금액
컴퓨터소프트웨어,"6,532,474,474",-,"(6,301,146,870)",-,"231,327,604"
컴퓨터소프트웨어(기금),"95,648,800","(3,000)","(95,645,800)",-,-
기타무형자산,"1,053,321,024",-,"(21,416,505)","(274,000,000)","757,904,519"
합  계,"7,681,444,298","(3,000)","(6,418,209,175)","(274,000,000)","989,232,123"
