0,1,2,3,4,5
(단위: 원),,,,,
구   분,기초금액,현금흐름,이자비용,기타,기말금액
임대보증금,"12,552,564,722","(113,147,065)","83,991,021",-,"12,523,408,678"
리스부채,"170,551,626","(57,447,304)","3,751,852","165,306,654","282,162,828"
합 계,"12,723,116,348","(170,594,369)","87,742,873","165,306,654","12,805,571,506"
