0,1,2
(단위: 원),,
구   분,당   기,전   기
현금및현금성자산:,,
이자수익,"193,090,395","31,529,188"
공정가치측정금융자산:,,
이자수익,"4,508,923,912","4,181,372,840"
배당수익,"101,860,579","95,487,663"
처분손익,"4,227,714,855","52,199,525"
기중 인식 포괄손익,"6,388,175,115","(8,850,470,189)"
상각후원가측정금융자산:,,
이자수익,"1,420,809,193","1,591,459,074"
단기금융상품:,,
이자수익,"16,013,766","1,425,000"
상각후원가로 측정하는 기타금융부채:,,
이자비용,"(228,749,646)","(87,742,873)"
합 계,"16,627,838,169","(2,984,739,772)"
