0,1,2,3,4,5
(단위: 원),,,,,
구   분,기초금액,현금흐름,이자비용,기타,기말금액
임대보증금,"12,861,568,933","(150,319,574)","111,098,235","(115,596,367)","12,706,751,227"
리스부채,"355,796,007","(192,883,150)","16,044,123","180,043,902","359,000,882"
합 계,"13,217,364,940","(343,202,724)","127,142,358","64,447,535","13,065,752,109"
