0,1,2,3,4,5
(단위: 원),,,,,
"기업명
기초
취득
분배
지분법손익
기말",,,,,
<종속기업>,,,,,
"코바코파트너스(주)
300,000,000
-
-
-
300,000,000",,,,,
<관계기업>,,,,,
"KTBN 방송영상콘텐츠 전문투
자조합","1,027,196,044",-,-,"(474,652,354)","552,543,690"
화이-코바코 콘텐츠 투자조합,"874,623,540",-,"(232,000,000)","(386,044,695)","256,578,845"
"KTBN 미래콘텐츠일자리창출 
투자조합","4,976,981,986",-,-,"632,225,890","5,609,207,876"
합  계,"6,878,801,570",-,"(232,000,000)","(228,471,159)","6,418,330,411"
