0,1,2
(단위: 원),,
구   분,당  기,전 기
용역제공으로 인한 수익,,
광고수탁수수료,"81,918,287,214","87,061,914,699"
임대료수익,"20,932,791,867","19,504,857,202"
부대사업수익(소재전송료),"173,530,500","189,172,000"
소  계,"103,024,609,581","106,755,943,901"
정부보조금수익,"11,134,614,711","10,791,386,586"
수탁사업수익,"335,296,349","482,522,414"
기타,"1,224,822,319","1,191,582,000"
합  계,"115,719,342,960","119,221,434,901"
