0,1,2
(단위: 원),,
구   분,당  기,전 기
용역제공으로 인한 수익,,
광고수탁수수료,"81,918,287,214","87,061,914,699"
임대료수익,"20,904,407,045","19,504,857,202"
부대사업수익,"173,530,500","139,267,799"
소  계,"102,996,224,759","106,706,039,700"
정부보조금수익,"11,134,614,711","10,791,386,586"
수탁사업수익,"335,296,349","482,522,414"
기타,"1,224,822,319","1,191,582,000"
합  계,"115,690,958,138","119,171,530,700"
