0,1,2
(단위: 원),,
구   분,당   기,전   기
포상비,"9,793,300","11,300,000"
심의비,"187,471,693","184,267,419"
교류협력비,"463,740",
행사비,"83,245,932","92,484,083"
잡비,"87,408,121","83,422,787"
회의비,"326,915,624","335,306,325"
판매여비,"79,217,901","164,801,998"
판매자료비,"141,724,017","149,626,681"
합  계,"916,240,328","1,021,209,293"
