0,1,2,3,4,5
(단위: 원),,,,,
구   분,장부금액,계약상현금흐름,1년 이내,1~5년,5년 초과
매입채무와 기타채무,"215,609,159,866","215,863,463,333","202,702,537,933","13,160,925,400",-
비유동성금융부채,"199,407,210","222,796,860",-,"222,796,860",-
합  계,"215,808,567,076","216,086,260,193","202,702,537,933","13,383,722,260",-
