0,1,2
(단위: 원),,
구   분,당기말,전기말
보통예금,"18,143,195,619","43,073,725,672"
정부보조금(기금),"(1,921,589)","(66,721,134)"
수탁사업자금,"(7,190,990)","(26,302,658)"
합   계,"18,134,083,040","42,980,701,880"
