0,1,2,3,4,5
(단위: 원),,,,,
구   분,장부금액,계약상현금흐름,1년 이내,1~5년,5년 초과
매입채무와 기타채무,"249,083,547,868","249,337,300,590","236,560,139,190","12,777,161,400",-
비유동성금융부채,"282,162,828","285,327,092","147,183,092","138,144,000",-
합  계,"249,365,710,696","249,622,627,682","236,707,322,282","12,915,305,400",-
