0,1,2
(단위: 원),,
구          분,당기말,전기말
현금및현금성자산(기금),"1,921,589","66,721,134"
현금및현금성자산(수탁),"7,190,990","26,302,658"
건물,"115,556,847","120,931,585"
집기와비품(기금),"52,154,809","189,687,062"
집기와비품(수탁),"62,000","2,443,250"
컴퓨터소프트웨어(기금),"3,000","12,579,950"
합  계,"176,889,235","418,665,639"
