0,1,2,3,4,5
(단위: 원),,,,,
구   분,장부금액,계약상현금흐름,1년 이내,1~5년,5년 초과
현금및현금성자산,"42,980,701,880","42,980,701,880","42,980,701,880",-,-
매출채권및기타채권,"150,392,164,931","150,415,554,581","148,921,328,701","1,494,225,880",-
공정가치측정금융자산,"121,669,997,683","121,669,997,683","13,313,108,084","47,638,792,276","60,718,097,323"
상각후원가측정금융자산,"50,069,602,566","50,069,602,566","40,000,000,000","10,069,602,566",
장기대여금,"165,091,056","178,828,592",-,"178,828,592",-
합  계,"365,277,558,116","365,314,685,302","245,215,138,665","59,381,449,314","60,718,097,323"
