0,1,2
(단위: 원),,
구   분,당   기,전   기
이자수익,"6,138,837,266","5,805,786,102"
배당금수익,"101,860,579","95,487,663"
금융자산처분이익,"4,227,714,855","397,500,176"
당기손익-공정가치측정금융자산 평가이익,"930,319,447","1,006,014,455"
합  계,"11,398,732,147","7,304,788,396"
