0,1,2
(단위: 원),,
구   분,당   기,전   기
기초사외적립자산의 공정가치,"15,460,204,125","16,515,059,833"
사외적립자산의 기대수익,"472,403,569","594,003,548"
재측정요소,"154,770,673","71,530,137"
지급액,"(3,071,947,499)","(3,061,289,186)"
고용인 기여금,-,"1,340,899,793"
기말 사외적립자산의 공정가치,"13,015,430,868","15,460,204,125"
