0,1,2
(단위: 원),,
구   분,당기말,전기말
단기금융상품,"500,000,000","300,000,000"
상각후원가금융자산,"50,069,602,566","24,108,978,716"
공정가치측정금융자산,"121,669,997,683","171,582,691,070"
