0,1,2
(단위: 원),,
구   분,당기말,전기말
연체되지도 않고 손상되지 않은 채권,"146,528,652,799","175,946,130,256"
연체되었으나 손상되지 않은 채권,-,-
소   계,"146,528,652,799","175,946,130,256"
차감 : 대손충당금,-,-
차감 : 현재가치할인차금,-,-
합   계,"146,528,652,799","175,946,130,256"
