0,1,2
(단위: 원),,
구          분,당기말,전기말
현금및현금성자산(기금),"66,721,134","75,550,270"
현금및현금성자산(수탁),"26,302,658","116,717,517"
건물,"120,931,585","126,306,323"
집기와비품(기금),"189,687,062","415,627,402"
집기와비품(수탁),"2,443,250","14,920,276"
컴퓨터소프트웨어(기금),"12,579,950","34,142,150"
합  계,"418,665,639","783,263,938"
