0,1,2,3,4,5
(단위: 원),,,,,
"기업명
기초
취득
분배
지분법손익
기말",,,,,
<종속기업>,,,,,
"코바코파트너스(주)
300,000,000
-
-
-
300,000,000",,,,,
<관계기업>,,,,,
"KTBN 방송영상콘텐츠 전문투
자조합","1,019,026,933",-,"(90,964,261)","99,133,372","1,027,196,044"
화이-코바코 콘텐츠 투자조합,"1,966,168,814",-,-,"(1,091,545,274)","874,623,540"
"KTBN 미래콘텐츠일자리창출 
투자조합","5,470,185,151",-,-,"(493,203,165)","4,976,981,986"
합  계,"8,455,380,898",-,"(90,964,261)","(1,485,615,067)","6,878,801,570"
