0,1,2,3,4,5
(단위: 원),,,,,
구  분,기초금액,취득/자본적지출,처분,상각,장부금액
컴퓨터소프트웨어,"595,838,823",-,"(8,000)","(200,560,888)","395,269,935"
컴퓨터소프트웨어(기금),"34,142,150",-,-,"(21,562,200)","12,579,950"
정부보조금(기금),"(34,142,150)",-,-,"21,562,200","(12,579,950)"
기타무형자산(*1),"756,088,300",-,,-,"756,088,300"
합  계,"1,351,927,123",-,"(8,000)","(200,560,888)","1,151,358,235"
